,name
g_pdHHdZ8LYL1eU8mfqRtg,La Flor De Michoacan
tcxNX3YiHNbaobEpPFyOtA,Petes Fish & Chips
Yetz4GH7-hlQTOuLJhUTPw,Irma's Mexican Food
hGTDqGAQtnyrTwoxF1_gAA,Waffle House
xI8fuMPM6SAmaySdYFDOmw,Denny's Restaurant
KWHxtFzhNG-Wk1wKv0qTRQ,Alta Villa
GSxkH_GCTuySl3KHSdroQw,Arby's Roast Beef
VEVeXNBX_LUoHaHCJpxUMQ,Hole 'n One
Wg_mT_9_tLbsLfzTtnOBqA,Nan Jing
5rLrDmE3p2X6SWXgOzP-cw,Garden Cafe
xgfjaN0Vt9cj2div4kIKUg,Florencia Pizza
S-dLP6Eq4gYcxtReyjsqQA,Carrie's Cafe
fTVKujZ0ommD6wYsyxtpjw,Pizzafarro's
ro17yuwmjOYk5_JwJRuAIQ,China Joy
Cd6B3ErSmNwTjDlju_lU3g,Carefree Station
MHPXDXVE_cUYodfPhkadeQ,Black Mountain Coffee Shop
954o54yKmtBrd_F3EynwNA,Giordano Trattoria Romana
aDgvx-OlL69ltaOAxN4VZQ,Bad Donkey Sub Salad & Pizza
Yi7YURdTAIb-evY9WbYLog,Domino's Pizza
61Vom2zpAp5yt0wcidRRCQ,Sushi Yuki
HFj8LRDtS62uGAj-J_eNOw,Popeye's
9-iaE233J-57BEpBFIpIuw,Subway
kkW8Vi7ht4Btj2SdVdBPkw,#1 Brothers Pizza
oTbX18g48jcf9h-max38oQ,Wing Hing
HL_UIPnpucXrP7IHMoJGjA,Chen & Wok
uM8zS2iv5Pd_KhMBxjwQZQ,Dillon's Thunderbird
oEOPHxpg5qcvkOyHVxXOgQ,KFC
iJVZqAGZok2JNID_zGjFpQ,Top Shelf Mexican Cantina
GoS_IBdFdjZrQ7J2LSrCMA,Wild Horse West
R13Yzsye39_1StxO0X1Flg,Campbell Mercantile Cafe
teZUXAtO9nVlN-240WdOqA,Two Gals From Cal
hE_b2v7IofDpOqCVECbW7Q,A & W Root Beer
shbWVq-_FLspi3yUlSSrGg,The Bistro
LFGgML0kxSya85byHvjn4Q,Roberto's Taco Shop
G0ieJYxzxuD_EcZjTICPsg,Taco Bell
2X79qKO11V2ALh32WtOIxA,Seoul Market
xh0bfPUpBejd81_CfDVKaQ,Medici Cafe and Terrace
XOVw8WHTzCWjfyudwgAN9A,Como's Restaurant
bnHD2YT5OvwdWG5ONxR3Cw,Domino's Pizza
Ez-Xfue0q2o0ozoMOJL6zA,Panda Express
UWw26Zi7GVoZCUFdgekoRw,Port of Subs
mH83uSATUMkoPQe81XSngQ,Emery's / La Barrista Catering II
ZFGBKeeEwIhxRFj0RFF1Xw,McDonalds
ErTR62P1wNPelAbHkr_9cw,Fuego Steakhouse
ZgIn53jg5G0OOtQZIEbELA,Wendy's of Las Vegas
Jv3BP6CDVtCs62EZcWdPdA,Jack In the Box
fB89nJKISv0RLzD6YsXacA,Santa Rosa Taco Shop
Qlvu_nNRJAUfJdaLcVk-Qg,Santarosa Taco Stop
CE85IKRDS4GimIaoIp3N5A,Rainbow Club & Casino
b4NMwShYbFz60P9VmcBNZg,Restaurant 2 DOS Potrillos
AyiiaUHG3b3TEWHJZbjslA,Johnny Mac's
3zLH5IoCW_hpupUnru_dCA,Carl's Jr Restaurants
tJdfLkvrIsj8hjX275QsnA,Arby's
6SfP1I_hd0UbPlyQS2N-6Q,Wendy's
XrBv_soFx2y0gXRL9-4ksQ,Little Caesar's Pizza
Ny_hWG098oojJzjHrCRRyQ,McDonald's
Nr7abBBN4um7PRkNjKAI3A,Sam-Pan Chinese Restaurant
cEAU51o1Xm5Cp-dg3_-Wlw,Sonic Drive-In
uVnMnzOUrMmh9bbqkLeauw,Villa Pizza
3o3phFSx6S29S-CHh-z4tw,Del Taco
e54FzFs4xznlHo-k-DBFvA,China Inn
wPxoVvK4vpqoN3cMJXIXgw,China Joe's
pHBPPZDTsYdQSSKqq86eXg,The Lotus
woeY1YUkcaXgx6CzWqhATw,Omelet House
1Ix_kSqJLhkRcNuYCfl1yA,Tony's Pizza II
wxRUJXCIM19yivp0tWDznA,Hot Dog Heaven
wW74GB43A-9LtBVWEByPcg,KFC
4B0Gh-Q9ZEc_wD3eb-hEYA,Burger King
xOawuYhFdECY0vJlMBiY7Q,Fausto's Mexican Grill 3
WwNl_1fzeCupBysWF1rLLQ,Coo Coo's Gourmet Coffee Cafe
4x83f_T8kq69mR7egIHwyA,Klondike Sunset Casino
iAKNlWV5WM3qedno1oBRwg,El Mexicano
JVmC54M6XBrjCBim71ELtw,Kavanaugh's Irish Pub and Grill
3dQqoz-yHhOfHrIBMRCD3w,Jasmine Express
dYT89X2Znuy3rh0e00CxDg,Domino's Pizza
qiblsXkj0dEWtoaXx9tE9Q,Northstar Bar & Grill
m5VHA3m_eundVLfMU1Q9qg,McDonald's
smoGuW2a2Nume83mB3JJSw,Applebee's Neighborhood Grill & Bar
aX3dNl6iDh4FaSw7-ipvQw,Papa John's Pizza
yRnl7MxYk1z18UW-g18clA,Pump N Snack
vvur3WRgdgnhYoMUXMZZCA,Aloha Specialties Restaurant
Q5pTGQKEhxgit1fwgrHEbg,Binion's Hotel & Casino
CM4LY-sjD0Q9HivGTFHdoA,Chicago Joes
JrF5GbCfN-KG9zl_IwNf0w,Strip Sandwich Shop
XC9tnUvXARu6XjRxO6u8DQ,Dona Maria Tamales Restaurant
TS7WJefIj-Yzmjw0A81UWA,Mariscos El Mariachi
wqOSESjr7ioLSAUOzzhqoQ,El Sombrero Cafe
zRDru1Ew3aSZHMB99iv-bw,El Gaucho Lucas Cafe
Bdle5wtKm63fVsehxbCgHg,Burger King
s8NoNszuW8_CSFQjLApRuQ,Uncle Joe's Pizza
7kSj36mgMGaqAlRJcjexFg,Salvadoreno Restaurant
foDMwBRGJvKw791v0AT7OA,Hugo's Cellar
a3HmtiW3WzUvKxWy9Fezkg,Andre's
CfdCsVkzzM3uJKGRzA0ufA,Tony Roma's
kE7hkm4gn8dHvGFwqy6foQ,Second Street Grill
QLuWutuU6jHOGZgUWBWQQg,Carson Street Cafe
15JT2xhzP_R96mT6rK882A,La Bayou Casino
NI6HbJtkRSwzcaSxMaSSwg,Las Vegas Jerkys
dMnjZzAABWSAF_c8RUwaPg,Center Stage Restaurant
cMBZ46gNJPYY7zkxDb1piw,Garden Court Buffet
tcSgN0K3KhgVSSmHOLSWjQ,Cook On Wok Chinese Cuisine
uAs3NRyyK9n89RjdXMH83Q,Mamacita's Restaurant
qjTsleuff7mJHp2qMVGMwA,Piccadilly Pizza Fremont
Du3ESDGEGz65P3i6CnhAQA,El Tenampa
e9TeHrdVJe-NaAaEXWapfQ,Los Molcajetes
NE4Q42OVJdlibncRXtJXvw,La Palapa
rDzvwiusMr5MMZxXo1GfMw,Roberto's Taco Shop
TN3FpaIIX9j8EOydMvYOvw,Subway
c35VyrGF38BHVjtMxA-zHw,Del Taco
QW22Xgl6_VEtP-YmUAw3Wg,Pho Huong Saigon
j_VWgqq3k5kEhOUK0wk2Iw,Taco Bell
7VDrYNPhDKFURZbK4MRi8w,Red Shrimp Company
bj9tSJyT-v51KVekGOG77A,My Buddy's Greek Cafe
XvULjGguZSsuwRfQLcbdfQ,Little Caesars Pizza
93zReBgrXHZxsONq6JtEzQ,Tasty Island Carribean Food & Deli
5h3pG3cq0eNNErp27V6zRg,Thai BBQ
ll8SKTQKqajLeLi64-93Qw,Byblos Cafe & Pastries
gV2v2jr4IEfYBTNe3TwCrg,Milano's Pizza
RbMQbzxXAbrcABVxjyr87w,Capriotti's
RquV0ktcUiQkLP6o1ojJbQ,Jack In the Box
x3mVrFxyjNXQ7JNqGpw4qQ,Josette's Bistro
C2hLJZTGPSWkNKLMUvMjxg,The Emergency Room Lounge
2Dbg35sPSGmZGcbBVNa9dA,Kung Fu Thai & Chinese Restaurant
E-vpjU-T7ssWsswziJkJFA,El Taco Feliz
8Nsh8u0zHYegI6XT1L39Lg,McMullan's Irish Pub
SrW86qZWfPe5za2e_30dWA,Los Compadres Meat Market
0yyEeK2heCFAwI8vqp-d9Q,Eliseevsky Restaurant
ziMWTTne8l4UnQs2vXfjIA,Minuto's Italian Deli
pwjg5ZKA8JOswwW_INw9OA,Ruth's Chris Steak House
XoWQlJPUTwxqF5QeN4w1vQ,Las Islitas
Tmc8WOf1an_X6qnCGxM02Q,Wendys
UARN2BF_4ijjkB_YEYA8sw,Paisanos Pizza
3UdZcZn_DGPtjk5GSZtLNg,Pasta Mia West
Z9wRtVdBs88PeMKcjcx0vg,Pizza Hut
kHaELzfs_3m2MN71qTpkaA,Torino's Sports Pub & Restaurant
TrbhJJUIX7ed4I8ITSOq3A,La Mexicana Bakery & Deli
y61Tq9hErVKoT6w-qyRpwQ,Golden Dragon Chinese Cuisine
bk4_xLUNjNBs6-YclITSvg,Polaris Street Cafe
sXEOGcIGsO2_zZXYxVadTw,Bonito Michoacan
f1kMxm5H0xGnUS41KYjmHQ,Subway
qy7DyCFqyTPDctp_H1n-Pw,Jackson's Bar & Grill
5tYLVPc2PKnj6E62sY6QMg,Chang's Hong Kong Cuisine
bfxwldnm7izbQpz4gj3Cdg,Arby's
n7sSfNtNYYcDZVly7_CTWw,Thai Spice
0IJWOuv6BT3HYo2V-SttcA,Verrazano Pizza
KFyB0ueHjAfN4oadjKsTEw,Metro Pizza
sfu3PoDKstOM0V8xmsgkKA,Port of Subs
4GQhbPvGU5r23YdVm8EmkQ,Ferraro's  Restaurant & Wine Bar
i3ogCoQD4MY_sR73GCk-BA,Nora's Cuisine
VRYTY0V7WZcP-yzv7bkllg,PT's
2w3N8Dv0qr0mqwfV1_ARbQ,Kabob Palace
fkVBloMEFJG2HTgeCxeNDg,Black Bear Diner
ONilNf02-KECSkrFucP0ww,Port of Subs
#NAME?,Papa John's Pizza
EDcyBB-DthAXOQzMSVfGPA,McDonald's Restaurants
thCxcIeGIfIcUjipaTcHRQ,Cariba Charlie's
aiUid8bYNV8XDiSk7EKOIw,Gaylord India Restaurant
ruFluLdF40wuWG29uUt38Q,M & M Soul Food
wcNs-0hClpHMlHa9q0RwKQ,El Alacran De Durango
HcqUVzS21ojjmPh5TZVr7A,Michael's Pub
QOZV8_AQnmGEutiahG2VFw,Loose Caboose Flamingo
oSO6ipffU5EZDj3nuMtzjQ,The Famous Burritos
FZ4NtNg5tJV10wVEcmvGKw,El Pollo Loco
TCX33pPlZzWKkqLG07wvUg,Viva Mercado's
6S8fuDZ2XDcsPibF3BNTsQ,Krung Thai Restaurant
gYeNI6qp7GcgUa7poIY-Ag,Roberto's Taco Shop
W4nOms707NPHX62Sl_HKoA,Little Italy Pizza
0vtnR5YzOOoOwg7Ot9tXVg,Baja Fresh Mexican Grill
4ZZab5hinFzHtj3sE8vQWg,Sushi Factory
k-hE27MVMEBWdMsto1DeUA,Koji Restaurant
EMuUOIrtNJsPmNc8uudyoA,Panda Express
IzcWiXp9PU08yi7r4ftp5w,Salo-Salo Grill
V3ruBXjLGWniPNPQOzRhiw,Makino Restaurant
PHc0tFBdprjuhwk1bdVGBA,Quiznos
1ahZv3c-sVaTxjKn5dePmg,Flamingo Pizza
EZkoSglbAjy1_WGlUQtvsg,Fatburger
oS8MRbCJcOVFUAqORLL9BA,Panda Express
Q9KILetOPQLzIf7Ki3D8-g,Little Buddha Restaurant & Sushi Bar
II61MipcxrqZunv-bpqSUw,Sazio Italian Dining
DoEMzev54WS8_lVLJ3NoqQ,Alizé
Bp93pemXBdiEkZqdK-vtgw,Sushi 21
Gu0L9ZxxCQkQbRvRes2MYw,Denny's
Cuu-LFE-8rHaGTGoATX2Iw,Pizza Hut
xIVf0oSwdhs8He4PokqlHQ,McDonalds
0vMCZfuJa5Yfnri9KlQE7w,Port of Subs
OvE1oiSg9gaB9cLGzBPlnw,Four Kegs Sports Bar
KuIhhZRZD0mSHJZTD2IU5g,Del Taco
Clz5M4GWy4t45vgZhz3Y1A,Lou's Diner
5w5u6orxarBO1NBOTYiYXQ,Chinese Village Restaurant & Lounge
jTaaL9gLND-qdJurleTQ1w,Arby's
K9Bv1h5BQPXZFl2Q0FnXrw,Red Lobster
4UW9-KiLGAQIlhR0QCJ2Gw,Wendy's
MLPEpxih9E8NySHbM0FSWQ,Pop's Philly Steaks
I0kZ5AgtltKOpZIY8jOJBQ,Subway
dm4thvdDU9MKk8sbo6WuBg,Noble Roman's Pizza
QvRK2dyv4EDxuJ-LuodE2Q,Gordon Biersch Brewery Restaurant
otcGBl0p5cTCfSOr6O7PCg,Metro Pizza
5f8tdGEQ_L3a9hyEbMjAwQ,Piero's Italian Cuisine
SX2jlXA28czDXQBxQ2I0nA,Harrie's Bagelmania
8buIr1zBCO7OEcAQSZko7w,Firefly
cYHzDCXCxN3byAsh5rXxJA,Chinois
QJlab4DqvBRJPUfg7Vn5ZQ,Spago
h0Bgl8mTLQCWakpjCRH1fA,Carl's Jr Restaurants
equkECCa5WxzICTJr3YpBg,Lutece Restaurant
MTSuKAjBcxQKSG0vX2sQLQ,Valentino
UBvTnbaRD3h_dD6oXWLCBA,Canonita
nnPrX9mNtV5jKpo2cMjPWQ,Gameworks
j8qsf2QbpgkUwTe3RORLBw,Los Antojos
VAEUkY_a_p94bT3Gnf4FDg,Wendy's
w0cZMOwwEPO7TpHa55DfeA,ESPN Zone
Fs9JCi3AtQx2rDP5Vs-3kQ,Crustacean Restaurant
xBSQ3xs6qSIEr07WM4ho5A,Simon Kitchen and Bar
ddFOdjlQ_uagpDk6w_a5jw,Magura Pizza
LSoLdxIc3asxh6nENbQ5vQ,Magura Restaurant
LOef7o-dnn7Z5qGMZCi6pw,Circo
0bttFaka7LluACdqu_BFlA,Pho Hoa Noodle Soup
3ojGEFVvMY2WYk_xhmRjHw,L.A. Italian Kitchen
9QSK3jux4ZOOfZGpNaDV0A,Mariposa
ICMyfIu8_IZWnEd91kF1kQ,Star Trek the Experience
q35bospqfYhJfMsqE79NvA,Dragon Noodle Co.
KTAQQKnft5CBMd2pW-xbBw,Market City Caffe
vnY8-SmO_kUmTRVw2BJqmA,Inka Si Senor
iA-7EVb0iL9_3sM5FYWcuw,Hibachi-San
vlGin3YSjK71KlCH66tLdg,Domino's Pizza
keV-NU5jaemf9L_7HDX-OA,Bahama Breeze
qShCv-KNgCqYYKfGwXgyBA,The Coachman's Inn
hQigmhYy2uyQUsuk6mauAw,Capozzoli's Italian Restaurant
POEsTJBWFSSdWWR9PVLACg,Nestle Tollhouse Cafe
BhDG97oG155mLFbvoWnyoA,China Star
8CW8_S_wdUJ-bSJ0pg6RiA,Yokohama Kaigenro
1bJjWGYip-V2PGj4VIwbiQ,Battista's Hole In the Wall
MlzFZFBm6xhW_eHTTEM3uA,Manchu Wok
22xuKtFKYUXhTbIjkxGFQw,Meskerem Ethiopian Restaurant & Market
Y9KgAxLyr6zm91RSCbVvaw,Cozymel's Mexican Grill
TuarWzZ4ITf3H7vkPrz-Kw,Benihana
TwxHMCcRdF_CQb_EZ6kPQQ,Canaletto
uW9uoAl4bHoSyP1xacjbDA,Hamada of Japan
yP23rR1T5Q3Z33mol141eg,Chicken Connection
Vk2lc81v4_iO54GzT_fLmw,Hard Rock Cafe
tqu42L0qXzkvYKSruOz0IA,Ellis Island Casino & Brewery
JSuzEURjXIr0G8WrECZIoA,Gandhi India's Cuisine
oKWSszuFjEgpD-DE-FMHuw,Denny's
Zf7fMSe7yuW727JyikdBsg,Riviera Hotel & Casino
m6l-NYfSXe1nqxZShVstIg,NASCAR Cafe
FTQ1hm8-24_7ou2ILWEyEw,Greek Island Cafe
oZsWYLfvLBJoonvxObDWtw,Cheeseburger At the Oasis
sTYVn-UblwI6P-bwDvcvRw,Mama Ilardo's Pizzeria
PPwJTT-eLjapipmyQSgi9A,Fatburger
O09jXZxh7L2PMC12i6Mt4g,Hot Dog On A Stick
rvlKqYNBiLYOeAfb158KAA,Applebee's
8Z3jgKCdfp57PvT1AFOWtg,Marrakech Moroccan Restaurant
3T-kSwIj0e6uRAArp8khxg,Hot Dog On A Stick
ep1kzTEks2qlTDiaRT5oJw,Togoshi Ramen
objtwN6N5W2lvOzkFxfyaA,Sbarro
LeZvUoCSpJ55pYL25aMozQ,Barbary Coast Hotel & Casino
4uuQIYWBqOGOAmU_E6R2bQ,Michael's
INxjgYJk1vrqIo3XpP2zxA,Hotel San Remo
JkuXXDySMl5fF0hwmLxNCA,Harley-Davidson Las Vegas Cafe
HT-3izSFU8ZMazvSqrADyw,Chin Chin Chinese Restaurant
Ensu96ecI0OReupNS2x7ig,Gallagher's Steakhouse
xhh72bIFefOaAxsj4vJJaA,Gonzalez Y Gonzalez Mexican Restaurant
2Ju9HrZA8DcV2iEzhUfhnw,Auntie Anne's
1qTt_LcXVJ6b_5OXvnDLTg,Haifa Restaurant
Y3yvG4fGfOR0iJkGuM-NDQ,Ruth's Chris Steak House
76t_NE9GQthoryLZgDyxGg,Caribe Café
uCFoGYwwjXqsRdmD8Ecskw,Portofino by Chef Michael LaPlaca
wQgdpcqcA0HgDVZvrOk7Yw,Kokomo's Steak & Seafood
Ug97walz3YLxPMrpkktsFg,P F Chang's China Bistro
mGqNm8kEq4ZVB1fKLMzImg,Roberto's Taco Shop
lMhA27o63QiZIt-G7cXvOA,Tacos Los Toritos
VVKXPSgU3KeLxrXVPYwStw,Yolie's Brazilian Steak House
SSbId_gHGjtXWnObc_S0nw,Oyster Bay Seafood
8_HGHlHsNdCnTsLQYHteAw,The Steakhouse
e2YAkS0ASRF9ByEAWpDXWA,Subway
Z0kyK8wCBNGkkUT9UrMWcg,Del Frisco's Double Eagle Steak House
88CNSyeoKhGn1x0SHvz8Ig,Postrio
HhQPCtYP6NILk4DbBXNT5g,Pegasus-Alexis Park
jh7S78tc9oXCDjAjP_OrLw,India Palace
AjO3sJJ_VEsN_RZZT7gUBw,Diamond Chinese Restaurant
1zXOyqvXGIf-S7vUhNk0pg,Chipotle
5qjymvfMcJCwRmSEyjymgw,Blue Iguana Mexican Express
LcBWyVrCN49IOvkAPNPmZA,McCormick & Schmick's
bQXzuRIQNKGxe0Py-CLDYA,The Westin Las Vegas Hotel Casino & Spa
1MV1NiYK-AbmEwRGR8n1pQ,Del Taco
6hNibPMNEcMhPRfQuRwjyg,Buca di Beppo
sxRI0je6hAR-MeBDxdyhug,Rainforest Cafe
DKY2be7dDX2CT_WB_Dk4pQ,Todai Restaurant
L2Xw6ogv6iIbQ0RlbAWDdA,Philadelphia Steak & Hoagie
MWkIQNT5ewKwMfKbixgb6Q,California Pizza Kitchen
APe_0I6DqbNQonSlEkMSEQ,Lawry's The Prime Rib
TW09vk9XyZVjSY7Kb2TXPQ,Stage Deli Of Las Vegas
DU5qXUgB9EHThrs3eJO-bg,Kimchi Restaurants
qeP2nIq3TCmhWFaFvaPtWA,Papa John's Pizza
YfQVHk4TyQnL22KPaxirNQ,Palazzo Restaurant At Tuscany Hotel & Casino
ASOiJ8MmbBTgK2D1_MQrqg,Eiffel Tower Restaurant
5PPZZq8-A96Fm3rZvP6fcQ,Don Alejandro's Texan Grill
3aOBodth4gjrWeOdQhrV2g,The Hush Puppy
xY-MEKZ9_z39vJGyzdzWgA,La Playita Restaurant
p7pJGlRlu67kHmlozLOo9Q,McDonald's
_SdixbXjvpCIMln7_sgDfg,Manhattan Pizza II
GA-kTDRU4CAKpF2M50RiLg,Roberto's Taco Shop
8xH3A2heV5oIFn3EXu7AcA,Maverick Truck Stop
M-blqftfBRfOX0V4lJl8zw,Domino's Pizza
NNGAotTDCNT0qkltmNii8w,Wendys
bLPULh7E6dOeWh5LisgE_g,Country Cafe
kxAQStRhLvv8fM02OlAZxg,Siam Garden
cvuqmLFFVCY6nJUYWuJxfA,Barcelona Restaurant
wMRx5hvL9_739HYiFLw6Hw,Outback Steakhouse
GircILJUZdJ2X1Uq7a3mbg,Chili's Grill & Bar
Bpp8unXZmbyxSZS7D93Jog,Chop Chop Wok
h2f_-reAFVtDvPTTUCqmog,Round Table Pizza
BgnXX6NAMzL4tXES5FAadw,Del Taco
CMBg7rmZcqmMR4BLJvXmuA,Burger King
085Y4PZ5Ezvh6SCRzxYF0g,The Original Graziano's Pizza Restaurant
PiS3BsDZGPOjwktjckgIYA,Carmine's
PF_L0dY7Ad76BleQ6Hc7Qg,Rising Sun Japanese Restaurant & Sushi Bar
N8NiWbLzee9EOeMnz2MOlw,Claim Jumper
_UsqOvmgoNzb_0xWpzwZBg,Chicago Brewing Company
mpXeChWrq1bcRWAEgufY9w,Rocco's NY Italian Deli
8Eh-lPCEXfGP72gQTct-lw,Go Raw Cafe
xS-OHIwc_z1eI2Lq0FELCQ,Wendy's
6P3SsceAMT39CBlo0upqHQ,Mad Matty's Bar & Grille
5cybURsCTS0zHH5Qbu0sDQ,King & I
64T6cR15UY0I_b9ayMiNRg,Subway
3Ull4jO_x_rAxUujkbiq4Q,Port of Subs
H7EdgWJrR_nBJGRDWP2FGA,Roberto's Taco Shop
wH8J9TI8ReocYZ3N2W04bw,Marie Callenders Restaurant & Bakery
fphcaoXU9ywS5t3zEqYyvA,Mimi's Cafe
73kQzVMMVDxmR11VkjprUA,IHOP
vBaR0t974nRbvd5tg9lhYQ,Macayo's Mexican Restaurant
blBsSQPXO5T8bWr7-pu-vQ,Domino's Pizza
IaldAGbEtMRqZPZWA66-mw,Pizza Hut
Lj_3EwHHkMsbQt1Sxa5Tdw,The Hush Puppy
1pKk2TSQmBqcTAIuSQXbAQ,Pumi Chinese Restaurant
9XlLE3H3j5Uv0w8V01yomQ,Lakes Lounge
R-3BEMIs0SfR8ilLu2vvjw,The Melting Pot
SfBHIShLosHKWWLFuDFUhQ,Great Wall Chinese Restaurant
YNNuQ1TfcHrs5OyTaC1QLQ,Capriotti's
vIPDzACROxW2O3ZwR25ChQ,Jack In the Box
8lLkZOfXbSMumZC-v08GaA,Paymon's Mediterranean Cafe & Hookah Lounge
VGEDKb2awdcfZFy1AR5yQg,Charlies  Lakeside Restaurant & Lounge
PttpsvUJJiIyLd3ZjSnjCQ,Jack-In-the-Box #7239
ky_0S-PRZ3jldfFgzBDmsg,Rubio's Fresh Mexican Grill
MVkE09s_VDY66gL0IryUEQ,Cafe Wasabi
aU_UJVJUzX3gQpeIirsd0w,Atlanta Bread Company
tQQxehL2ZVGp7MqAxtSU_g,Sushi Fever
QySefgRL-TSHDNEd336FtA,Roy's Restaurant
9xcOsHNgiLSr18ZmFiU9Qg,Arby's
wjPlA2DQm4VpmhrkyzRmMQ,The Lodge At Hualapai
zNa_IxR49eFTs_EYLE2ZQw,Bertolini's Authentic Trattoria
5FE1Y9cZ-YOQA943nTi7cA,Rosemary's Restaurant
jG3R4dejS9aF8MHGbE8ucQ,Pearl Wok To Go
aKP2JIVNqVtXLkSEMHKRsw,Panda Express
2l4UTdi_F9zVZ1Kv4Fj-zQ,Hedary's Mediterranean Restaurant
vFHKhV_v1ypXCgPlj79A3Q,Villa Pizza
qy40Nr-xCumWo1r7SNhbYw,Jersey Mike's Subs
IwKHe7mwjF6uIwfr44ERlw,Outside Inn
LfNBpim_q77832nzHqG6qQ,Applebee's Neighborhood Grill & Bar
LxxmtHFNZ5S-MyhykoE4Sg,Wendy's
EnKI5w-x0_ZPAS_3QPYFtQ,Panevino Restaurant
5yMcbS15CfhSvVQWCe79tw,Metro Pizza
UmwUsHeVjUUtDmgB4jZz3w,Bono's
uSbUk-3UcgzTPpzyL9dgJQ,Memphis Championship Barbecue
r164gtGFkTMUqOmZXy2JtQ,Round Table Pizza
J1UcYfDS-YjBNesfzptKaw,Min Sok Chon
abN3TI-6TkzvdjeOCjXawQ,Sonic Drive-In
InsT_8VUeBpLGupKuQAlQg,El Herradero Mexican Restaurant
a3MCH5E_dgZIv0LzOXIAOA,China Joe's
p6DMePBAQaHN9UCQRqN59A,Taqueria Santa Cruz
m6qyMwd7hgZDmupqeM3_gg,Long John Silver's
BfTGq2PskVpTaDRtG5baeQ,Chipotle
XoW1XxAqxuh8EadwtHSyig,Tropical Smoothie Cafe
gcY4e5P1aac-Cj0NePNmPQ,Taco Ole
_fRM3c4SMsja_uqE5Z22CQ,Marie Callender's
lvLPDHtI4eYrz5kz1_ATAw,McDonald's
5DilfgFM7DJDG8Bws05sFA,Nathan's Famous
_cCISzta6UPejpJku6sB-A,Jack in the Box
OaiGAZoW7TQyHfKJAgu5ZQ,PT's
Q_Rwcv9APBLggk2KAsBEvg,Border Grill
UpkfQApZT5rctZicZ_ZTgw,Roy's Restaurant
eLPld7Q17XxlclFGzZQX5g,Yama Sushi
aLWvaNTOUr1wdOizitoOuA,Blueberry Hill Family Restaurant
p3ROKNu5zyjloIri3xt79g,Baja Fresh Mexican Grill
oHwPPRraQnUYD4SgCULO7A,Rincon Catracho
5YJTg4792Pf0QcpSbnu9dw,The Tillerman
yVBDwXTJuhcWdQirPvkPGQ,Arby's Roast Beef Sandwich Restaurants
8eyCwj1ZfwSn3fDvnhToTQ,Red Lobster
y6sNNP97UCSl_p2o5Wm40A,Paymon's Mediterranean Cafe & Lounge
FMyJ9s929aMG4rmy3tHmFw,T.G.I. Friday's
5FPU_0VSLtR2yY7IQzaH5g,Kabuki Japanese Restaurant
DdvIUeFlPnDSUKEyy10hUw,Jack In The Box
HDphuDtcxua590pKTPfY4Q,Olive Garden Italian Restaurant
loynWw80wC_Tc2Q9iV8y9Q,McDonald's
81dvu5TkKxzm-UWsD9OC-g,Teriyaki
tqfMTmIZuURut8PkaCrlLw,Macayo's Mexican Restaurant
mb4B1LdcEkz4V6BCm-LeFw,El Santaneco
Y606ZDAYwBug3CUwgHZQZA,Capriotti's
4IUT19STv8PbRtjHO7qhBw,Sushi Boy Desu
1xZbo0U7inuNHjx1bElwdg,IHOP
s5yzZITWU_RcJzWOgjFecw,Sergio's Italian Gardens
9k9HOeMGUO9A_FaX8H7TDg,Strings Italian Cafe
VJC-XcPKeIxpIhYncxZXLQ,Felipito's Mexican Food
r70nuDpkR5-g1oShW2ANvA,Crown & Anchor British Pub
S4mUKPBHQeFLuPl2y3-Njg,King & I
XHApEDYZZphUL5cw4_Tt6Q,Panda Express
ecpYgTTQuXzmYNGxGTvbhw,Lupo
8BgYdbHh-aMQ7qPMm-iLvg,Souper Salad
Xng5BfST9E30gMgPZ-q3nw,Carluccio's Tivoli Gardens
hU1wB9jePbd0dhTBcrpYvQ,Cuba Cafe Restaurant
LsArM1PhbqvXK3lDK-Ch_w,Stephano's Greek & Mediterranean Grill
w4gafqTSIkBjqPufGEEh6Q,Blue Ox Central
HvGfGAi-Vdd3IkiD9CC0mQ,Panda Express
1GGX0LW19kIPoEBgwd65lg,East Boy
dCW6J6MQpOP1SWTgniOv_w,Domino's Pizza
2VGVKzQp0J2vHCICzQnuUQ,Sunset Pizzeria
GoKArNsn4O4RQi3M2Choog,Stake Out
xUnM3aQI3BIw_zNU8cBgEA,Cili Fine Dining
kUtoL4B9BBVgViPHk9B8EQ,New China Buffet
Ks-bqekP7c_lGN-RCBr79Q,Little Caesar's Pizza
CJlD7-4QHoK29bE5nH5aWA,Lone Star Steakhouse & Saloon
UqUSbnNUael8_ihzI-EIAw,Jason's Deli
gkWEjZIVcrUerEzed6IKpg,Mint Indian Bistro
x4OswalQVHdmKbY9YiGz5Q,Toto's Mexican
UWPQelWfvXOFpFQXTsVzow,Aloha Kitchen
MfkStodwwhBv8iwvZVVWmQ,El Pollo Loco
yUUnMqu_qr9O4EuDCleKeg,Gilligan's Hide Away
5GhP-RkOgStUMAhdmwJwEw,Yukon Grille
oGIrd1goDHNwhD04gjh52Q,Roberto's Taco Shop
d6a32QfHpXLdTdTPuR9lMg,The Broiler
sHA5v7dC_ZsMTpqJKU5SYQ,Cabo Mexican Restaurant
