yelping_since,compliments.plain,compliments.cute,compliments.cool,compliments.more,compliments.profile,average_stars,user_id,elite,review_count,name,compliments.list,votes.cool,votes.funny,compliments.writer,fans,compliments.photos,compliments.note,compliments.funny,votes.useful,compliments.hot
2010-09,59,1,98,3,,4.16,foJ0a7rHImwZQnI43hfqtA,"[2012, 2013, 2014]",183,Ted,1,268,186,28,12,1,14,28,493,14
2006-06,7,1,9,3,,3.77,J8BdxNfljImOfti4iJ7-ow,"[2009, 2010, 2011, 2012]",286,Lily,,89,89,3,7,1,4,1,214,14
2008-02,4,2,4,3,,3.98,fnltftjCKvrAwvM_h1j0kg,"[2010, 2011, 2012]",210,Steve,,129,183,7,6,1,3,3,248,2
2006-05,36,1,36,2,,3.43,xiVEWRbM3dmZKSNXiD3vdA,"[2006, 2007, 2008, 2009, 2010]",307,Rachel,9,306,275,5,12,,12,20,832,12
2011-03,41,3,41,2,3,3.81,yz3PMlN3CIYQK6ZL78ZLwg,"[2012, 2013, 2014]",702,Margaret,2,397,347,21,20,11,12,11,921,16
2008-10,11,1,11,4,2,3.54,k9jj1-xQ3FUuD42K-zHeiw,"[2011, 2012]",449,Anthony,,112,108,9,10,1,8,1,435,9
2013-09,68,4,95,4,13,4.02,AGwEHg2WgmIAM6T18O_qiQ,"[2013, 2014]",320,Jenni,,633,385,84,6,13,38,39,850,41
2006-05,14,4,18,5,2,3.45,D6A0rn5MIg7AVRrVeouABg,"[2006, 2007]",274,Ta,1,209,137,1,12,3,5,5,497,12
2007-09,27,4,41,4,2,3.7,vjU0uDNyPTUVVF7RX_yaRA,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",330,Larry,,533,443,6,10,2,12,14,682,13
2009-07,2,,1,1,,3.2,xnaMND4R9UR7wDuFIUo2tw,[2012],110,Monica,,21,27,,2,,,,71,
2010-03,2,,4,1,,3.39,h8azDgE8XmrBPN_qp8zYDQ,[2012],66,Samantha,,78,73,5,3,,2,,194,
2007-08,6,1,3,1,,4.09,BlpVYy_op_BFn-kbJAAM-g,"[2010, 2011]",78,Ryan,,84,84,1,3,,5,7,125,3
2009-08,16,1,13,,1,3.84,Vcd6NNMrrksi6ImtxxTITw,"[2011, 2012, 2013, 2014]",371,Kat,1,440,192,4,8,,5,3,724,2
2009-02,2,,2,,1,3.94,w1UFj89nUyj5QxQu0rx3hg,"[2013, 2014]",85,Alicia,,13,29,1,2,,1,1,77,
2006-05,27,4,30,,,3.81,NGFk3rOFXXii9glKLoZQHg,"[2010, 2011, 2012]",293,Cheryl,2,220,123,6,9,,12,4,304,11
2008-04,55,13,96,7,3,4.04,xLDjpf3WFEajF7EQ9p8uMw,"[2008, 2009, 2010, 2011, 2012]",135,Kmberly,,310,182,14,14,9,30,17,399,106
2009-07,6,,5,,,3.93,L-ymxdokhUh311dVmh4gGQ,[2009],252,Patrick,,96,47,4,2,,2,1,158,1
2007-03,8,1,20,3,4,3.83,TD96-CLt1HpqDF06SLZwZQ,"[2010, 2011, 2012, 2013, 2014]",474,Alicia,3,170,126,7,11,1,15,5,517,8
2006-04,4,,5,2,1,3.64,6v8aNzAQUHvgSVlkjZK85A,[2007],71,Tristan,,89,96,7,3,,3,3,157,2
2008-12,17,,30,2,1,3.93,gKTrYBP4BmoUV58gMHfWGg,"[2010, 2011, 2012, 2013]",216,Hecate,,136,110,12,5,6,9,3,317,11
2009-09,44,9,76,8,4,4.12,7x3-B0yaO_hqXm42VKStzw,"[2010, 2011, 2012, 2013, 2014]",373,Laurie,4,1037,860,55,58,46,30,27,1363,81
2007-06,3,,3,,,3.29,SA62FA9CPlEQBElK1DAFxA,"[2010, 2011]",88,Lisa,,41,98,3,3,,1,3,116,4
2007-01,23,,23,2,5,3.7,-Mr9oZsEt64j0inKvcI3UA,"[2011, 2012, 2013, 2014]",288,Denise,1,453,258,10,10,1,15,4,918,11
2008-03,6,1,4,3,,4.08,Vh6jSpwK1Q7qMt1f1_l4Nw,"[2009, 2010, 2011, 2012]",129,Leila,1,129,54,11,4,,7,,300,4
2007-04,14,,10,1,,3.32,XClubOVvytx-nnuI0JbxpA,"[2007, 2008]",176,Michael,,186,225,7,12,,7,8,352,11
2010-07,,,5,1,1,3.71,fT6K7mGfrrWKnsFZHB8JtA,"[2013, 2014]",90,Johanna,,33,30,,4,,1,,99,3
2007-02,6,,3,1,1,3.33,hTFx1QsTEOROPN8ZHU4PYQ,[2009],125,Aaron,,49,61,1,2,,3,1,165,1
2010-04,41,7,36,9,2,3.8,dAP9V0NarJFZO-kwgVKIBg,"[2010, 2011, 2012, 2013]",196,Jaymie Lynn,1,170,172,12,12,5,20,29,260,47
2012-04,8,2,9,,,3.59,j_XbV1kgpNcOWQx3segb0g,"[2012, 2013, 2014]",132,Stacey,,118,77,15,6,1,6,3,195,4
2008-02,40,10,93,12,4,3.61,5oS7oZEzIX58PCAQkOAsJA,"[2008, 2009, 2010, 2011]",266,Charles,,353,379,23,26,8,24,69,462,65
2010-03,18,3,17,2,3,3.94,FQdda51pq8qPnV6nUME54A,"[2012, 2013, 2014]",183,Linda,,139,107,5,8,1,8,4,271,17
2010-04,8,2,10,3,,4.25,XNyBDyWMdeqFybcCi1yy5w,"[2012, 2013, 2014]",219,Mya,,78,95,3,10,,4,1,238,3
2009-03,,,1,,,3.46,8eeBKhZjimf6DrnSTZ6O3Q,"[2011, 2012, 2013, 2014]",150,gretchen,,20,24,,3,,2,,106,
2012-07,22,,10,1,,3.44,ZQnxjnWIjaYQRw-PELdFeg,[2014],269,Michael,1,46,27,6,3,3,7,2,113,1
2009-10,21,2,11,2,,3.79,0pZ3ieJGuKvyp8tMCYW0Lw,"[2011, 2012, 2013, 2014]",361,Margaret,,226,121,11,17,3,29,3,474,8
2007-02,79,10,60,14,5,3.91,CrobQS8vrbL9WscsILhNaQ,"[2008, 2009, 2010, 2011]",241,Kara,2,554,491,12,17,2,25,36,870,36
2011-07,13,3,22,6,3,4.03,a7paeK_wZDZ_c9wZhUbMcA,"[2011, 2012, 2013]",187,Elizabeth,,176,153,7,24,16,4,5,286,4
2008-06,4,,2,,1,3.98,4AJln_ZDLhCItQ1YR5H7hw,"[2011, 2012, 2013, 2014]",150,George,,70,40,,0,1,3,,106,1
2011-09,9,,16,,1,3.61,eyvSS0kYqeOJWxBQ4KOQFw,"[2012, 2013, 2014]",416,Jennifer,,100,77,7,3,2,9,2,241,3
2009-09,76,2,83,9,5,3.64,VLAn6jqi7Kxsy5ZBtfqNyg,"[2010, 2011, 2012, 2013, 2014]",348,Kaitlin,4,410,421,10,8,3,53,22,650,41
2012-07,3,1,2,3,,3.79,L4WT6T0hJLAx6tNLjwikVA,"[2012, 2013]",31,Scot,,9,8,3,1,1,8,,39,
2011-02,113,1,78,8,1,3.23,eoAqEV-ZgdxQ1Y8QxZI5jA,"[2012, 2013, 2014]",572,Michelle,5,731,443,74,41,,83,15,1670,58
2010-08,53,,42,2,1,3.61,j68jx3DUkW2_6txDzqTY-g,[2011],99,Tricia,,396,359,12,7,9,12,5,514,18
2009-12,3,1,16,1,,3.88,K9dSPbFhxbLPNZBTp7uOMg,"[2012, 2013, 2014]",181,Katie,3,182,161,5,4,2,4,2,281,4
2007-07,24,1,47,1,3,3.61,fI88drzfzmV201xISEKSEQ,"[2008, 2009, 2010]",383,Loren John,6,281,175,9,9,3,33,19,338,16
2011-09,,,1,1,,3.69,SiaTCYgIDCcJ_zgwayvNVA,[2012],97,John,,28,30,3,1,,6,,115,1
2009-04,7,2,11,1,,3.94,qcEBVtK3w_M6qyxUQfU5BQ,"[2012, 2013, 2014]",157,Janice,1,111,61,5,5,,9,2,167,11
2009-03,1,,1,1,,3.29,nlXA6Xxh5uPGfNyIZOmMmA,[2014],58,Jennifer,,5,16,1,0,,,,39,
2009-11,13,,8,,,3.78,9PlG0mQf33pLtFja69HF4g,[2010],46,Justin,,74,49,6,3,2,8,3,95,5
2007-11,64,3,127,2,,3.69,7wSzFSO9e9U_IVt-S7pnTw,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",562,Martha,,768,609,27,18,14,31,40,1299,46
2008-05,23,,31,1,2,3.95,WoAjh7NsaC0teJaD-R-elw,"[2009, 2010]",261,Erik,2,318,356,7,4,2,6,13,435,9
2006-04,65,74,245,6,4,4.06,tn5AIW1NVjTI4oNdrpqwiA,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",1128,Natalie,1,1200,998,26,50,23,21,18,1665,550
2009-04,24,5,23,4,3,3.74,MeOB5NvOPRZaHkO89Yr6ag,"[2011, 2012]",127,Meridith,,170,168,7,9,1,11,4,277,5
2011-01,8,1,11,,,3.71,_r42Jb8UU6nx6Nj97-hJ4Q,"[2012, 2013]",51,Cherry,,41,46,2,4,2,3,7,72,7
2011-04,4,,5,2,,3.47,ZqsryL_t7w65wCFmP3E8qg,"[2011, 2012]",150,Stacy,1,34,30,3,1,,11,2,120,1
2008-05,21,,22,3,1,4.23,NmHPPM5MsAzBFnuR5LLfiw,"[2009, 2010, 2011, 2012]",240,Robert,1,120,41,10,9,3,8,1,230,5
2008-01,4,1,5,1,1,4.02,C-wvCVmskSwQzKKTFaff2w,[2009],82,Denise,,78,47,2,4,,3,2,101,4
2011-04,16,10,22,3,3,3.55,pHU5Iv38junNgTgFh_rN8w,[2013],141,Marla,,240,219,13,15,12,14,16,411,52
2010-06,6,,19,,1,3.87,Fu3qUquNeB3WnjknJnBgBw,"[2012, 2013, 2014]",383,Kim,,149,134,9,6,,3,1,425,2
2010-12,16,,,,,3.78,VodytPedYtXnl0UhfT7-Qw,"[2011, 2012, 2013, 2014]",151,Sean,1,54,33,5,8,,2,,201,
2011-03,1,,1,,,3.31,glIAdYh8t-FlalR8cVFi1Q,[2014],41,Helennn,,8,13,,0,,,,33,
2006-03,12,1,8,,1,3.53,Ig7ehwOtHRtRGz2V03pG5A,"[2006, 2007, 2008]",238,ben,1,110,71,1,7,1,8,5,202,7
2014-05,10,2,13,,,4.0,7NYwJuMOUnRjuSdqwyOOww,[2014],116,Amanda,,189,132,6,3,1,3,3,268,5
2010-10,42,,38,2,1,3.99,c75dam-LnzzK1YBq6xI9vw,"[2012, 2013, 2014]",214,Nick,5,237,109,17,5,,9,3,369,17
2007-02,3,,6,,,3.37,NwNoXyhFym_oqZBfUZujCw,[2011],197,Chris,,51,50,7,3,,,2,170,
2006-03,12,3,11,2,,3.61,IbnRuBvbNw98dqlXAJ4W5g,"[2007, 2009, 2010, 2011, 2012]",162,Varsha,,55,38,3,5,1,8,2,160,6
2010-01,9,,5,3,,3.33,BxwSSIySU6sI9hsrjZQzSQ,"[2010, 2011, 2012, 2013, 2014]",467,Tony,,68,36,4,5,1,,1,248,1
2008-02,10,3,20,7,1,3.81,T05KnVWOQxja5uhI8Jp0nA,"[2010, 2011]",169,Karen,,66,34,8,16,6,7,,181,14
2008-09,62,7,74,13,5,3.86,DORWRp1AfwJwdu0Nfzuz3Q,"[2011, 2012, 2013]",145,Matt,5,371,267,51,20,10,19,23,611,87
2012-09,5,,5,1,,3.72,JdA3ngplH94WtukfmZnqOg,"[2013, 2014]",114,Grace,,34,43,1,5,,2,3,98,1
2008-07,9,3,8,4,,3.85,4h37z6f3Q9rlqmqd8uDz9w,"[2009, 2010, 2011]",192,Reuben,1,261,252,7,7,,3,5,390,16
2006-11,44,2,46,7,1,3.85,7ro1xuMDbeo8sGlQXcJTLg,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",502,Abbe,,837,633,15,21,11,40,10,1151,30
2009-05,5,,9,1,,3.79,1T6flyd8n2ftmYaUtF50vw,"[2010, 2011]",92,Amy,,74,26,4,9,,4,,150,5
2013-06,5,,4,,,3.77,MlKTy9MibiR2eEN0QsfPlA,"[2013, 2014]",48,Mark,,31,18,3,1,2,3,1,48,1
2005-04,285,327,483,42,50,3.76,S742m-AuQicMSLDdErrLZQ,"[2006, 2007, 2008, 2009]",324,Aim,24,1396,1159,51,50,71,166,409,1359,922
2007-12,2,,11,1,,3.42,dgtUBTplvGOiHkQcqIgAmg,"[2010, 2011]",96,Liz,,68,153,2,1,,1,6,161,3
2007-11,3,,1,2,1,3.55,jDNpFkEpaSPJzNGcWlreMw,"[2013, 2014]",224,Deborah,,76,62,2,3,,3,1,250,1
2009-06,12,,11,2,,4.08,RVv3gyvJ7rj8bUoNkkenRg,[2010],126,Marie,,162,269,4,9,1,5,11,317,10
2009-02,8,1,23,3,,3.71,cqiqxhhlLkPaOaxCXjvh6w,"[2009, 2010, 2011]",102,Kim,,124,50,8,4,3,5,2,216,6
2010-11,27,3,37,7,3,3.39,DInIFTmJWQR-SYL7EcPdbA,"[2011, 2012]",426,Danna,1,366,207,21,7,3,33,7,676,27
2009-12,7,,7,3,1,3.41,U2EWJPX96rG22RQml7KJAQ,"[2010, 2011, 2012, 2013, 2014]",491,Jeff,,107,114,7,5,,7,2,327,2
2008-07,13,3,11,5,3,3.73,KpYuSl4Rx0LMi1qJC_SlYw,"[2012, 2013, 2014]",232,Hannah,,151,216,10,9,1,6,8,316,8
2013-05,,,2,,,3.82,k-XIGGZHDtcCFGyvdJWyFQ,[2014],124,Jennifer,,23,17,3,2,1,,1,151,1
2008-11,45,2,54,2,3,4.13,cBHdon8BAdRnxjiN4P-P5A,"[2011, 2012, 2013, 2014]",74,Patrick,,221,114,42,13,16,21,13,285,20
2009-12,81,3,49,13,1,4.05,NkaFJUKzzQfMcFekrZMwnw,"[2010, 2011, 2012, 2013, 2014]",280,Jeka,3,226,187,6,24,4,39,13,409,43
2009-07,263,3,151,8,,3.25,btlLxxNXWA6WQUezOfpW7w,"[2012, 2013, 2014]",171,John,1,422,515,92,18,8,67,90,597,62
2007-11,2,,4,,1,4.16,8LSbsAOT7t8WAXvc14o6fw,"[2008, 2009, 2010, 2011, 2012, 2013]",163,Nic,,70,29,2,4,,3,3,134,2
2007-04,57,3,134,5,2,3.67,gXM7a60UHgzyeHZOrEZL4Q,"[2008, 2009, 2010]",257,Michael,1,524,451,21,17,5,45,47,604,82
2009-01,5,,7,1,,3.27,OhIItkrM_48tJxL8ESxhwg,"[2011, 2012, 2013, 2014]",165,Geoff,,35,28,2,1,1,7,1,129,
2009-02,31,1,54,3,2,3.97,MuF1JfULuUwed_QqYjQazg,"[2010, 2011, 2012, 2013, 2014]",367,Elizabeth,1,453,318,33,17,2,14,15,983,44
2008-11,78,19,126,6,5,3.68,TqkBwRmoEgECElxeY0OgKA,"[2009, 2010, 2011, 2012, 2013]",253,Sarah,2,430,289,5,15,5,71,82,659,59
2007-07,17,6,13,5,2,3.35,t168UDf1I3P7LaNXnqmJow,"[2007, 2008, 2009]",252,Jessica,2,381,196,10,10,12,5,9,609,13
2007-04,1,,5,1,,3.78,dncWwzXC9WpFkxdNdJ1c2Q,[2008],55,Consuelo,,53,45,1,1,2,,,111,7
2008-03,5,1,17,3,,3.7,3TfNmit3rgBK4cX2q-evRg,"[2008, 2009, 2010, 2012, 2013, 2014]",801,Julian,5,310,278,7,17,3,12,1,732,4
2008-01,60,80,88,7,4,4.02,BArhDHwbr1EsOM2BxpKn7A,"[2009, 2010]",286,Heather,3,685,1006,24,18,14,31,51,978,93
2008-09,11,1,24,4,1,3.64,cXxq1RHFXUKAkZ2-CGQcpg,"[2010, 2011]",150,Anna,4,182,105,19,8,3,5,4,276,19
2008-05,51,4,55,5,7,3.35,fGny0xtn0SJ1huYiDdcgCQ,"[2009, 2010]",441,Kim-van,,283,215,16,14,5,13,20,461,56
2009-05,11,,34,4,,3.72,BJNh7EIqy7EQKut2U4KUpw,[2010],85,Sunny,1,81,120,7,2,7,3,9,164,7
2008-06,14,2,23,6,1,3.77,wcaC1y6nwp9Rb2ngVuWOsA,"[2008, 2009, 2010]",193,Kim,1,118,141,3,8,1,3,14,212,11
2008-06,55,6,61,2,4,3.54,gyDU6x8WFEin3oQpLYZ30g,"[2009, 2010, 2011]",594,Allyson,1,959,1175,25,18,4,58,72,1356,47
2007-03,98,76,181,18,9,3.83,0I5XSouGEsx5Gy2oPSS_Bg,"[2007, 2008, 2009, 2010, 2011, 2012]",397,Melanie,2,1029,651,27,62,9,78,94,1036,363
2010-11,2,,4,,,3.79,96EHMTBwsy6JApvbyLYb-g,[2014],88,Robert,,109,43,1,1,,,3,187,3
2011-03,,,3,,1,3.4,ziCKT5n58tcVfgksImx0VQ,"[2011, 2012]",53,Gary,,35,33,1,3,,2,,149,1
2008-01,9,1,7,3,,3.36,VMxZNJGh9ygovin5AIQTRg,"[2011, 2012]",85,Hyong,,72,134,2,6,1,7,6,121,1
2008-05,20,,20,3,1,4.06,CVXDvtjX63EINrb86dv4rQ,"[2009, 2010, 2011, 2012]",101,Jennifer,1,91,141,5,6,1,8,10,220,13
2009-06,69,2,53,4,2,3.73,ougmKdjkuY3PLCMa8Jso1Q,"[2009, 2010, 2011, 2012, 2013, 2014]",468,Joa,1,819,642,28,28,46,31,22,1130,30
2009-02,6,,12,2,,3.81,wtJiNPb1jRXTNrcIE5Zmhg,"[2009, 2010]",45,Dayna,3,76,98,17,4,,,6,136,16
2008-06,16,10,31,9,4,3.24,Cb7sSoGa89Ak_IpqsMV6_g,"[2009, 2010, 2011, 2012]",203,Jackie,,240,255,7,18,1,9,22,339,24
2008-09,17,8,14,7,1,3.29,HMkgWkTpCDeZ09Hg1ll4Iw,"[2009, 2010, 2011]",200,Vicky,1,126,144,2,7,2,6,5,259,20
2006-04,3,,2,1,,4.08,eZq6VuZV0cgGrjFElMpaKg,[2012],75,Katerina,,30,14,3,3,,,,137,
2009-08,43,1,16,3,,3.89,VYuJ-TMAkaEVqk8iyX-aXg,"[2010, 2011]",110,Angela,,97,136,4,14,3,36,8,390,10
2008-07,6,2,10,7,2,3.67,YlV7EU_Otl99IDHQ0BundA,"[2008, 2009, 2010, 2011, 2012]",183,Minnie,1,276,265,11,4,2,5,4,446,5
2008-12,11,3,16,4,1,3.66,dpBvLVbRxZC7bvRSO_lt3Q,[2012],340,June,,186,141,5,7,3,7,7,371,7
2007-10,20,1,16,2,,3.67,2TOd94uUeJIThQQqLik1Hw,"[2009, 2010, 2011, 2012, 2013, 2014]",285,Samantha,,109,79,6,10,3,7,,347,12
2007-02,15,,30,10,3,3.9,jRa_0hO2k_m6CSZqmSaM7A,"[2010, 2011, 2012, 2013, 2014]",296,Kate,,134,118,10,26,1,13,7,421,3
2009-02,160,12,147,3,5,3.63,o5Uot_QoTnTJB8CTKnPltA,"[2009, 2010]",139,Norah,6,427,394,32,9,4,39,53,522,53
2009-04,39,,23,3,2,3.6,zmPzZYdZqP9MUfzhn8QTfw,"[2012, 2013, 2014]",386,Elina,1,311,221,16,19,1,12,7,599,22
2011-04,174,4,143,4,4,3.85,yOP8fMXB_cUzXy31E63PRA,"[2011, 2012, 2013, 2014]",381,Erin,1,474,154,53,16,9,61,18,738,89
2010-04,535,26,193,18,13,3.71,0mSrxo5yQeWw6b8R55R1eQ,"[2010, 2011, 2012, 2013]",297,Elle,2,684,766,53,34,27,314,141,1151,202
2009-12,5,,2,1,,4.24,MOdILSTOFnq0iXHN9l8_zA,[2014],87,Lindsey,,88,91,2,5,1,4,2,142,5
2008-04,,1,6,1,,3.36,aEjINRrVLFLpfUn2fRw3HA,"[2012, 2013, 2014]",113,Nadia,,35,76,,7,,4,,201,3
2008-04,499,10,409,54,29,4.11,DaRta40nuM2sk9E9q7sD9w,"[2011, 2012, 2013]",598,Angie,23,6601,6015,293,77,67,97,57,7061,314
2008-07,1,1,4,1,,3.4,aV6dHD1y0k0K6JTbXfrd_w,"[2011, 2012]",130,Avi,,81,109,1,2,1,5,4,218,3
2011-01,,,,,,3.64,XMLiXjUZNjmY5X9g0CkRMA,"[2013, 2014]",126,Reed,,86,111,,11,,,,216,
2010-11,12,1,25,6,1,3.71,ttjUfq7auCNVkPXAl_0wrw,[2011],79,Karen Jane,1,136,70,22,6,9,4,4,193,10
2009-12,6,,8,,1,3.6,gbV41h4for_mnPzQKuVmkQ,"[2012, 2013, 2014]",143,Shane,,56,64,8,7,,1,3,163,2
2006-04,108,59,186,18,11,3.83,MiQJCyM9jXQ0auPjGqP8iA,"[2006, 2007]",335,Vanessa,9,897,742,24,43,18,82,120,837,231
2010-08,7,3,21,1,,3.86,LqrSG5inxt-fetAWeMkStA,"[2011, 2012]",91,Rahul,,53,51,4,7,1,2,2,112,6
2008-07,8,,8,1,,3.7,BXrC0kXUpS-yTEquOoV7pg,"[2013, 2014]",206,Stephanie,,90,45,2,2,2,5,,164,9
2013-06,,,,,,4.23,c5OCr16XtLVKqGGk7D8D5Q,[2014],105,Joe,,10,10,1,1,,1,,31,
2009-05,8,,11,,,3.3,N0BW2CplbUwo8_3gGb-GrA,"[2010, 2011, 2012, 2013, 2014]",278,Jerry,,130,95,10,4,1,14,1,642,4
2007-06,168,3,101,5,,4.28,VB_F2BMZ7tqI8lnozAmMPQ,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",236,Robin,1,568,122,29,9,2,50,11,855,43
2011-02,17,,14,,,3.18,u1hxewywkwRFFWqvoQFDNQ,"[2012, 2013, 2014]",127,Tristan,,58,24,3,0,,4,3,161,5
2008-03,39,4,85,5,,3.93,DaoXSQdixNXzfO2-1qg9Sg,"[2009, 2010, 2011]",222,Lu,,590,595,9,13,1,12,48,717,49
2006-03,4,2,26,1,,4.11,NttIqAJfKSBXmhIvc9QF-g,[2008],179,Jennifer,,152,149,4,4,5,7,11,201,15
2008-05,8,,6,2,,3.35,vEfv49ZxnY9ZuUZKmKChDw,[2010],211,Luke,,101,145,1,4,,3,3,201,3
2007-06,699,241,1381,71,56,3.7,8J4z23YzBtyMY6JW206VGQ,"[2007, 2008, 2009, 2010, 2011, 2012]",1127,Anh,41,5454,4283,527,277,113,352,553,6463,1909
2007-08,423,68,390,22,10,4.4,yyvkCPFMIVQFc7eyYYKhoQ,"[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]",1207,Tara,34,3930,1790,76,99,54,116,92,5393,286
2006-10,436,16,622,47,19,3.59,upEc_4-9Sxts9X9yUURRBw,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",363,Eric,12,3729,3326,162,63,30,155,230,4149,355
2006-06,10,2,5,3,,4.02,BAz6xdaqdsil9itqdznYJg,[2009],252,Linda,1,86,28,3,4,,3,1,138,9
2010-03,7,,8,1,1,4.0,siS-k56QvYx3QlUkiTFLcw,"[2012, 2013]",140,Christie,,50,47,5,2,1,1,,194,2
2008-11,43,1,37,5,4,3.81,9pSSha6qdGposHm3_V-UQQ,"[2011, 2012, 2013]",384,Justin,,298,216,17,15,18,3,12,586,11
2010-01,24,1,46,3,4,3.77,hhVKwwMkejIS9f5_OILtBw,"[2012, 2013, 2014]",225,Dinah,,152,83,16,7,1,22,5,281,11
2009-01,12,,11,1,1,3.55,P4HgVeyXQEtt62qUiYo_jw,"[2010, 2011, 2012, 2013, 2014]",238,Ben,,84,91,6,8,,9,4,271,3
2009-01,2,,8,1,1,3.56,uCNCCKyDpUsHhoyv5VRAhA,"[2011, 2012, 2013, 2014]",147,Vince,1,100,88,5,6,,3,8,227,6
2008-11,134,23,201,30,10,3.67,lMHJRBKLU9UGXl06XppTsg,"[2009, 2010, 2011, 2012, 2014]",545,Yvonne,4,1661,1427,168,59,62,86,63,2214,157
2010-07,77,7,148,39,8,3.48,g6k4mQt0EkAfgWuPc8R3yg,[2014],88,Michelle,2,654,641,40,18,24,170,233,756,380
2007-09,29,4,28,11,4,3.85,cV_bs_G92wpGurk8RTRueA,"[2009, 2010, 2011]",217,Guy,2,169,96,7,16,4,14,13,261,31
2010-02,2,2,1,2,,3.89,IZy7nULrP_rzonf3U7Cpqg,[2010],110,Nikki,1,25,36,2,1,,2,,102,4
2010-01,2,,2,1,,4.13,HqWj80uJ_oAGVlA0nDSS1g,"[2012, 2013]",48,Kelly,,25,32,5,3,1,3,1,96,
2007-05,8,3,15,2,,3.82,KtIVGqoqxlZawSVv2rM0tg,[2007],307,Sintiea,,132,112,4,9,,7,3,202,11
2011-02,2,,8,2,,4.34,KpWt9K0KkdFqnVR5QZhlUQ,"[2011, 2012]",70,Joanna,,116,225,10,14,,3,8,128,3
2010-03,8,1,12,,,3.43,2pKO0t_0gVjimWiDTmprWg,"[2012, 2013, 2014]",106,MelLid,1,71,157,4,9,2,5,10,232,3
2007-03,12,,35,1,1,3.57,2R794G4J3ukjnsP9RgC4sw,"[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]",392,rob,1,208,265,6,6,1,8,7,378,13
2006-02,24,9,45,6,3,3.85,LiAq4ejWXt9ooo9X5wHQRg,"[2006, 2007, 2008, 2009, 2010, 2011]",350,reese,3,348,298,14,23,15,33,19,654,37
2008-03,8,1,19,2,,4.06,pzhiDEp8EFltFmdldP9Oow,"[2008, 2009, 2010, 2011]",510,Ian,1,188,100,7,7,1,3,2,460,9
2010-11,3,,4,1,1,4.01,Y7KS04okqSFAbg1NyImHkQ,"[2013, 2014]",90,Natasha,1,71,52,4,5,,,,164,1
2006-04,51,13,109,9,5,4.1,3xf39o_tuUhBkQ7wfZd4qw,"[2007, 2008, 2009]",147,James,5,284,318,17,20,8,32,96,366,64
2008-04,4,,9,1,1,4.06,9Wafi8v8ER1FR-MrXBMmTA,"[2012, 2013, 2014]",164,Boyoung,,60,36,4,1,,1,1,95,4
2009-12,11,,2,1,,3.23,VeNnKcqsb2Ikq7TGG9Nwpg,"[2011, 2012, 2013, 2014]",159,Robert,,28,62,1,4,1,3,1,146,1
2011-01,57,2,49,3,2,3.75,e1Z6jvrrqystzQt2Tur1mw,"[2011, 2012, 2013, 2014]",392,Jenny,4,274,3409,16,15,7,20,13,593,29
2011-07,63,,64,4,6,3.71,HTtBYI1OsXGTfOTaaEDFQA,"[2012, 2013, 2014]",377,Audrey,2,182,125,22,13,3,10,3,419,45
2008-10,22,1,13,3,,3.62,hHOyYJnaX5mHpOEBhAnFXw,"[2010, 2011]",175,Hellen,,129,88,9,12,,7,2,269,7
2008-08,26,1,6,3,3,3.64,7wKBwJTdDEdGs9uW5_cfzQ,"[2009, 2010, 2011]",199,Marc,,117,135,5,13,2,6,5,392,3
2007-09,170,21,207,12,1,3.55,RevAcIDEm8bUD3lRknJ_sQ,"[2007, 2008, 2009, 2010]",280,Orly,6,617,956,28,36,24,110,116,868,195
2012-08,26,,16,1,3,3.67,t5vLmJcFkXXnw9M6TioUbQ,"[2013, 2014]",79,Dominik,,73,38,14,8,1,5,3,153,4
2010-07,38,1,9,,,3.89,Zh6xwewZOlKHpvcoa1ibSQ,"[2012, 2013, 2014]",175,Robert,1,81,58,4,6,,8,3,243,7
2010-06,963,41,1061,75,108,3.47,uvxM4Q5d8yKGf8VH37wr1Q,"[2010, 2011, 2012, 2013, 2014]",1105,Mike,50,4140,3857,355,59,279,183,406,5304,733
2008-04,44,1,86,7,1,4.29,ru8p3RTlk8f9LB_3zLXURQ,"[2011, 2012, 2013, 2014]",319,Su-shien,2,382,273,29,15,1,49,6,829,51
2007-11,15,5,19,3,,3.86,YoBgKOdfpGH48LpIDSfoQQ,"[2008, 2009, 2010]",127,kate,4,176,91,4,7,1,16,,256,8
2009-04,1,,3,1,1,2.97,1m7w8LthojiGt5sEmCgatg,[2011],80,Roz,,26,32,1,1,,4,2,132,2
2008-09,24,1,21,1,,3.44,peHA9hx2TajZWjHqdL-bhA,[2012],54,Jessica,1,57,71,5,6,9,7,9,114,23
2010-08,2,,4,2,,3.74,TTseyyWquY0dDnfW8nBxXg,"[2011, 2012]",52,Kenny,,39,28,,2,,2,,110,
2012-03,,,4,,,3.95,iWh7h24DpKWFtKZGl81kxg,[2013],53,Kate,,30,35,1,1,1,,,68,1
